Rank,Player_ID,Name,Nationality,Birth_Year,Play_Hand,Backhand,is_ghost
,800687588,Heng Jiang,CHN,,Unknown,Unknown,True
,800703717,Chamidu Hirushan Abeysinghe Mudiyanselage,SRI,,Unknown,Unknown,True
,800561454,Chun Tang,TPE,,Unknown,Unknown,True
,800768388,Rafael Silva Jose de Carvalho,BRA,,Unknown,Unknown,True
,800798441,Wilson Rinhel macedo,BRA,,Unknown,Unknown,True
,800584378,Jan Najzer,SLO,,Unknown,Unknown,True
,800711799,Munene Muondu,KEN,,Unknown,Unknown,True
,800727958,Siem Huskes,NED,,Unknown,Unknown,True
,800692019,Flynn Mitchell,IRL,,Unknown,Unknown,True
,800790648,Andraz Auzner,SLO,,Unknown,Unknown,True
,800750523,Safwat Hegazy,EGY,,Unknown,Unknown,True
,800694215,Youssef El-Zahed,EGY,,Unknown,Unknown,True
,800682451,Youssef Amr,EGY,,Unknown,Unknown,True
,800693425,Yassin Kashwaa,EGY,,Unknown,Unknown,True
,800734225,Martin Legbein,EGY,,Unknown,Unknown,True
,800644482,Adham Ghobashy,EGY,,Unknown,Unknown,True
,800643185,Ammar Elsherbiny,EGY,,Unknown,Unknown,True
,800520798,Ahmed Abdelaziz,EGY,,Unknown,Unknown,True
,800520129,Nikita Fiadutsik,BLR,,Unknown,Unknown,True
,800636694,JACK KILIAN,BEL,,Unknown,Unknown,True
,800705799,JEY KWON,KOR,,Unknown,Unknown,True
,800744972,Bekhruz Ibragimov,UZB,,Unknown,Unknown,True
,800671315,Hugo Suarez Castellano,ESP,,Unknown,Unknown,True
,800655085,Luka Djurdjevic,BIH,,Unknown,Unknown,True
,800629291,Haider Alafraid,KSA,,Unknown,Unknown,True
,800831830,Rafael Sterman,BRA,,Unknown,Unknown,True
,800679544,Philippe Khoury,LBN,,Unknown,Unknown,True
,800859526,Kelechukwu Emmanuel Ohans,NGR,,Unknown,Unknown,True
,800824574,Joseph Doumbe Ngangue,CMR,,Unknown,Unknown,True
,800834244,Novak Lazendic,SRB,,Unknown,Unknown,True
,800684265,Bram Stevens,NED,,Unknown,Unknown,True
,800648245,Lincoln Boden,GBR,,Unknown,Unknown,True
,800778924,Raphael Champion,FRA,,Unknown,Unknown,True
,800795550,Holden Walton,USA,,Unknown,Unknown,True
,800711666,Matvey Winfrey,USA,,Unknown,Unknown,True
,800680288,Mithun Kutuva,USA,,Unknown,Unknown,True
,800712813,Seiryu Kato,USA,,Unknown,Unknown,True
,800786797,Lucas Bacardi,USA,,Unknown,Unknown,True
,800676187,Alex Galstyan,USA,,Unknown,Unknown,True
,800733170,Emanuele Esposito,ITA,,Unknown,Unknown,True
,800746671,KONSTANTINOS IOANNATOS,GRE,,Unknown,Unknown,True
,800587882,Claudio Paolini,ITA,,Unknown,Unknown,True
,800603750,Luka Milovanovic,SRB,,Unknown,Unknown,True
,800682740,Alberto Corrales,CRC,,Unknown,Unknown,True
,800660359,Daiki Julian Salinas Pozzo,BOL,,Unknown,Unknown,True
,800660075,Carlos hugo Justiniano guiteras,BOL,,Unknown,Unknown,True
,800640477,Arthur Di Lamartine Prateado Galdino,BRA,,Unknown,Unknown,True
,800601950,Francisco Ubeda,PER,,Unknown,Unknown,True
,800781351,Roberto Clairgue,MEX,,Unknown,Unknown,True
,800745813,Luis Ahrens,MEX,,Unknown,Unknown,True
,800792627,Daniel Craddock,USA,,Unknown,Unknown,True
,800818619,Mateo Nava Bret,ESP,,Unknown,Unknown,True
,800670940,Jose Antonio Montiel,MEX,,Unknown,Unknown,True
,800756234,Pol Mas Tabuena,ESP,,Unknown,Unknown,True
,800731197,Nicolas Planas,ESP,,Unknown,Unknown,True
,800705765,Radu Nica,ROU,,Unknown,Unknown,True
,800711543,Davi Correa Lima,BRA,,Unknown,Unknown,True
,800676784,Jose Roberto Petrucci Neto,BRA,,Unknown,Unknown,True
,800765968,Pedro Frenkel,ARG,,Unknown,Unknown,True
,800741537,Juan Antona,CHI,,Unknown,Unknown,True
,800798053,Livas Damazio,BRA,,Unknown,Unknown,True
,800771641,Rayen Dammak,TUN,,Unknown,Unknown,True
,800706048,Leonard Nipca,SVK,,Unknown,Unknown,True
,800671938,Melle van Malderen,NED,,Unknown,Unknown,True
,800716294,Jan Kuzilek,CZE,,Unknown,Unknown,True
,800695046,Dylan Zawistowski,GER,,Unknown,Unknown,True
,800733986,Mattia Benedetti,ITA,,Unknown,Unknown,True
,800643275,Giovanni Volpi,ITA,,Unknown,Unknown,True
,800689561,Santiago Pineda,USA,,Unknown,Unknown,True
,800814761,Boris Vorobyev,RUS,,Unknown,Unknown,True
,800695307,Edoardo Pollina,ITA,,Unknown,Unknown,True
,800807293,Leon Wojciechowski,POL,,Unknown,Unknown,True
,800627850,Abdulrazzqq Al Henabi,KSA,,Unknown,Unknown,True
,800846202,Abram Ramos,USA,,Unknown,Unknown,True
,800748538,Dev Mansingka,IND,,Unknown,Unknown,True
,800757655,Oscar Varela,USA,,Unknown,Unknown,True
,800713618,Simon Hernandez Gerulewicz,USA,,Unknown,Unknown,True
,800797629,Chon Seng Ieong,MAC,,Unknown,Unknown,True
,800760408,Anton Jusayan,AUS,,Unknown,Unknown,True
,800685120,Daniel Lough,USA,,Unknown,Unknown,True
,800765297,Marti Soms Gonzalez,ESP,,Unknown,Unknown,True
,800787245,Ernesto Del Valle,PUR,,Unknown,Unknown,True
,800711813,Bernardo Nico,BRA,,Unknown,Unknown,True
,800712541,Mackaiba Thomas,CAN,,Unknown,Unknown,True
,800654000,Michael Sanin,ISR,,Unknown,Unknown,True
,800699762,Tom Nardini,ISR,,Unknown,Unknown,True
,800707431,Nir Garniek,ISR,,Unknown,Unknown,True
,800858205,Dillon Keller,USA,,Unknown,Unknown,True
,800821167,Tomas Tegl,CZE,,Unknown,Unknown,True
,800601488,Maxime Ioannatos,BEL,,Unknown,Unknown,True
,800680363,Charlie Grainger,AUS,,Unknown,Unknown,True
,800707873,Lincoln Pratt,AUS,,Unknown,Unknown,True
,800581069,Alexander Mirkov,NZL,,Unknown,Unknown,True
,800695595,Dominic Foley,POR,,Unknown,Unknown,True
,800725615,BASTIEN CURAUDEAU,FRA,,Unknown,Unknown,True
,800689983,Grigori Semaev,NOR,,Unknown,Unknown,True
,800722760,Larz Kise Claunch,NOR,,Unknown,Unknown,True
,800754096,Sampo Makinen,FIN,,Unknown,Unknown,True
,800649554,Ole Helliesen Ramsland,NOR,,Unknown,Unknown,True
,800678109,Ulrik Gellein,NOR,,Unknown,Unknown,True
,800752604,Alessandro Ballini,ITA,,Unknown,Unknown,True
,800714645,Alborz Parnianifard,IRI,,Unknown,Unknown,True
,800830490,Pouria Rahmani Renani,IRI,,Unknown,Unknown,True
,800635849,ALESSANDRO DE VINCENTI,ITA,,Unknown,Unknown,True
,800600961,Giorgio Pistoia,ITA,,Unknown,Unknown,True
,800496453,Ahmed HASSAIRI,TUN,,Unknown,Unknown,True
,800808894,Rodrigo Uribe Arriaga,MEX,,Unknown,Unknown,True
,800599650,Steffano Vallenas,PER,,Unknown,Unknown,True
,800828296,Angello Matovu,UGA,,Unknown,Unknown,True
,800577094,Jose Miguel Valencia Escobar,COL,,Unknown,Unknown,True
,800547276,Victor Kenzo Imanishi,BRA,,Unknown,Unknown,True
,800786543,Daniel Danesh Pour,CAN,,Unknown,Unknown,True
,800678689,Julian Glanzer,GER,,Unknown,Unknown,True
,800736514,Alex Kilian,POL,,Unknown,Unknown,True
,800677494,IGNACY PANKOWSKI,POL,,Unknown,Unknown,True
,800807248,Shaurya Phogat,AUS,,Unknown,Unknown,True
,800791149,Alexandr Sadov,THA,,Unknown,Unknown,True
,800837835,Tattada Yipintsoi,THA,,Unknown,Unknown,True
,800796775,Nanthachai Onsee,THA,,Unknown,Unknown,True
,800765911,Ezio Fadihilah Purwoko,INA,,Unknown,Unknown,True
,800594933,Hayagreve Athreya,IND,,Unknown,Unknown,True
,800748823,Ahmad Zaki Mussaffa,INA,,Unknown,Unknown,True
,800535652,Sachindhananda Balamurugan,MAS,,Unknown,Unknown,True
,800738042,Omer Arda Yel,TUR,,Unknown,Unknown,True
,800569522,Nartkan Kozok,TUR,,Unknown,Unknown,True
,800668638,Alexander Sedov,RUS,,Unknown,Unknown,True
,800836233,Filippo Maria Russo,ITA,,Unknown,Unknown,True
,800716757,Luke Brady,IRL,,Unknown,Unknown,True
,800819640,Chenxinjie Li,CHN,,Unknown,Unknown,True
,800731120,Pranav Rajesh,IND,,Unknown,Unknown,True
,800775685,Shawn Claridge,GBR,,Unknown,Unknown,True
,800745859,Reid Hashimoto,USA,,Unknown,Unknown,True
,800770953,Yongen Shi,CHN,,Unknown,Unknown,True
,800766500,Zimai Gao,CHN,,Unknown,Unknown,True
,800780483,Tianyi Fang,CHN,,Unknown,Unknown,True
,800756560,Shu Kai Eddie Wan,HKG,,Unknown,Unknown,True
,800823060,Pedro Ezequiel Rojas Gerbasio,PAR,,Unknown,Unknown,True
,800725648,jose guillermo segura diez,BOL,,Unknown,Unknown,True
,800676401,Santiago Plata Celemin,ESP,,Unknown,Unknown,True
,800764399,Mathieu JULIEN,FRA,,Unknown,Unknown,True
,800726927,Simon Messely,BEL,,Unknown,Unknown,True
,800546488,Harisharan Baskaran,IND,,Unknown,Unknown,True
,800752739,Min-Hsun Lin,TPE,,Unknown,Unknown,True
,800707805,Alexander Paszkiewicz,TPE,,Unknown,Unknown,True
,800522765,Aryan Giri,USA,,Unknown,Unknown,True
,800659747,Nichita Condratiuc,MDA,,Unknown,Unknown,True
,800712641,HORIA POPA,ROU,,Unknown,Unknown,True
,800810153,Robin CAMPASOL,FRA,,Unknown,Unknown,True
,800750193,Kristian Van Gaalen,RSA,,Unknown,Unknown,True
,800818043,Lou Van Lier,SUI,,Unknown,Unknown,True
,800820115,Robel Sisay Weldegebrel,ETH,,Unknown,Unknown,True
,800759859,Saad Mahmoud Saadane,CAN,,Unknown,Unknown,True
,800663281,Hlib Bohach,UKR,,Unknown,Unknown,True
,800745460,Jeremy Milette,CAN,,Unknown,Unknown,True
,800631570,William Levasseur,CAN,,Unknown,Unknown,True
,800676324,Stanislaw Zaranski,POL,,Unknown,Unknown,True
,800594066,Yagiz Guzel,TUR,,Unknown,Unknown,True
,800770088,Khalid Faraidooni,UAE,,Unknown,Unknown,True
,800716083,Miguel Freitas,POR,,Unknown,Unknown,True
,800683071,Sacha MARINO,FRA,,Unknown,Unknown,True
,800650775,Alex Aidek,ESP,,Unknown,Unknown,True
,800602988,Matei Rusu,NED,,Unknown,Unknown,True
,800705583,Supakorn Khamjunla,THA,,Unknown,Unknown,True
,800575755,Shaan Mohan,HKG,,Unknown,Unknown,True
,800742702,Sing Long CHEUNG,HKG,,Unknown,Unknown,True
,800751033,Jackquilynn Zavio Audrey Yoza,INA,,Unknown,Unknown,True
,800597451,Shimon Kono,JPN,,Unknown,Unknown,True
,800738262,Michal Chyla,POL,,Unknown,Unknown,True
,800777490,Karol Verbic,SRB,,Unknown,Unknown,True
,800781753,boyu liu,CHN,,Unknown,Unknown,True
,800825438,Daniel Baron De Zavadsky,GBR,,Unknown,Unknown,True
,800709959,Arda Saridag,TUR,,Unknown,Unknown,True
,800636317,bakhtiyor aliboev,TJK,,Unknown,Unknown,True
,800679785,Ibratjon Ganiev,UZB,,Unknown,Unknown,True
,800589533,Elton Stalspets,SWE,,Unknown,Unknown,True
,800679641,Sam Jitzmark Gren,SWE,,Unknown,Unknown,True
,800792359,Lenni Laine,FIN,,Unknown,Unknown,True
,800592456,Patrik Rainer Kaljula,EST,,Unknown,Unknown,True
,800652020,Oskar Saksa,FIN,,Unknown,Unknown,True
,800704526,Kshitij Raj Sinha,IND,,Unknown,Unknown,True
,800733722,Mete Breitbach Breitbach,GER,,Unknown,Unknown,True
,800814172,Chungsung Choi,KOR,,Unknown,Unknown,True
,800778557,Jong Sung Ko,KOR,,Unknown,Unknown,True
,800554068,Junseo Lee,KOR,,Unknown,Unknown,True
,800733221,Lindokuhle Gcwensa,RSA,,Unknown,Unknown,True
,800572349,Johan Labuschagne,RSA,,Unknown,Unknown,True
,800734247,Wojciech Guzinski,POL,,Unknown,Unknown,True
,800719484,Michael Harding,RSA,,Unknown,Unknown,True
,800720957,William Ferguson,RSA,,Unknown,Unknown,True
,800678734,Kevin Kotze,RSA,,Unknown,Unknown,True
,800690115,Brandon Rieseberg,RSA,,Unknown,Unknown,True
,800706473,Reuben Bakker,RSA,,Unknown,Unknown,True
,800576476,Anotidaishe Matiza,ZIM,,Unknown,Unknown,True
,800651366,Dae young Ko,KOR,,Unknown,Unknown,True
,800834100,Matthew Curtis,AUS,,Unknown,Unknown,True
,800773149,Aaron Beduhn,USA,,Unknown,Unknown,True
,800647717,Markis Kallos,AUS,,Unknown,Unknown,True
,800732128,Miguel Matthew Manalang,USA,,Unknown,Unknown,True
,800716644,Fernando Alonso Alvarez Bustos,CHI,,Unknown,Unknown,True
,800719064,Benjamin Oyarzo,CHI,,Unknown,Unknown,True
,800802003,Elias Ghezzi,ARG,,Unknown,Unknown,True
,800673949,Santiago Martin Bonutti,ARG,,Unknown,Unknown,True
,800649965,Emiljen Rocko,LAT,,Unknown,Unknown,True
,800818193,Juan Pablo Rico Carrillo,MEX,,Unknown,Unknown,True
,800726200,Dhruv Anantaraman,USA,,Unknown,Unknown,True
,800776925,Carlos Ignacio Avila,MEX,,Unknown,Unknown,True
,800800449,Juan Pablo Avalos,MEX,,Unknown,Unknown,True
,800622104,Eduardo Madero,MEX,,Unknown,Unknown,True
,800726905,Jose Pablo Villaverde,MEX,,Unknown,Unknown,True
,800745839,Santiago Alonso Rozada,MEX,,Unknown,Unknown,True
,800573575,Zhen Yan,CHN,,Unknown,Unknown,True
,800751390,Bekir Alp Candas,TUR,,Unknown,Unknown,True
,800540195,Ethan Lovre Hirons,CRO,,Unknown,Unknown,True
,800577193,Ivano Saric,CRO,,Unknown,Unknown,True
,800491672,Jakub Volesky,CZE,,Unknown,Unknown,True
,800680434,Gabriel Vasconcelos Crispim Dos Santos,AUS,,Unknown,Unknown,True
,800623845,Noah Coghlan,AUS,,Unknown,Unknown,True
,800664779,Petar Stankovic,MNE,,Unknown,Unknown,True
,800542395,Andrei Balkunov,RUS,,Unknown,Unknown,True
,800731357,Yegor Matveev,RUS,,Unknown,Unknown,True
,800808406,Ameer Dadlani,IND,,Unknown,Unknown,True
,800747502,ANGELLO MORGAN,VIN,,Unknown,Unknown,True
,800712714,Beckham Sylvester,TTO,,Unknown,Unknown,True
,800715715,Daniel Dumas,TTO,,Unknown,Unknown,True
,800712362,Liam Byrne,CAN,,Unknown,Unknown,True
,800781453,Kamea M King,ANT,,Unknown,Unknown,True
,800779271,Marco Rodriguez Garcia,PUR,,Unknown,Unknown,True
,800816775,Alejandro Alberto Morel Hernandez,DOM,,Unknown,Unknown,True
,800709054,Santiago Aviles Villalpando,BOL,,Unknown,Unknown,True
,800796985,Awungjia Mbelem,USA,,Unknown,Unknown,True
,800709641,CROIX NELTHROPP,ISV,,Unknown,Unknown,True
,800746866,Luca Reis,BRA,,Unknown,Unknown,True
,800751924,Jack Boals,BAH,,Unknown,Unknown,True
,800663809,Jakub Szubert,POL,,Unknown,Unknown,True
,800631597,Piotr Wisniewski,POL,,Unknown,Unknown,True
,800651022,Bence Horvath,HUN,,Unknown,Unknown,True
,800634871,Viktor Stojovic,SRB,,Unknown,Unknown,True
,800450085,Mal Agushi,KOS,,Unknown,Unknown,True
,800847678,Rom Tamir,ISR,,Unknown,Unknown,True
,800570917,Quentin Trouillot,FRA,,Unknown,Unknown,True
,800660782,Ishan Praveen,IND,,Unknown,Unknown,True
,800812611,David Dussey,TOG,,Unknown,Unknown,True
,800523356,Pavlos Tsitsipas,GRE,,Unknown,Unknown,True
,800684499,Maciej Jaruga,POL,,Unknown,Unknown,True
,800810233,Oumar Ehab Al-Sabki,EGY,,Unknown,Unknown,True
,800714648,Antonio Scognamiglio,ITA,,Unknown,Unknown,True
,800761988,Michael Yang,NZL,,Unknown,Unknown,True
,800568765,Ege Mocan,TUR,,Unknown,Unknown,True
,800667589,Ivaylo Tomov,BUL,,Unknown,Unknown,True
,800551565,Matei Andrei Ganea,ROU,,Unknown,Unknown,True
,800775647,Arlis MUKA,ALB,,Unknown,Unknown,True
,800705568,Yunus Alp Isik,TUR,,Unknown,Unknown,True
,800736558,Marco Mancuso,ITA,,Unknown,Unknown,True
,800678665,Maros Medved,SVK,,Unknown,Unknown,True
,800805072,Jaren Mahal,CAN,,Unknown,Unknown,True
,800766392,William Chen,CAN,,Unknown,Unknown,True
,800797713,Nawaf Alkadi,KSA,,Unknown,Unknown,True
,800683111,Ahmad Mushahid,USA,,Unknown,Unknown,True
,800594314,Filip Dvorak,CZE,,Unknown,Unknown,True
,800779356,Haolin Shi,CHN,,Unknown,Unknown,True
,800709446,Enea Vinetti,ITA,,Unknown,Unknown,True
,800698024,Antek Pelc,POL,,Unknown,Unknown,True
,800707839,Karol Wyszkowski,POL,,Unknown,Unknown,True
,800714435,Fernando-Martin Travado Paredes,ESP,,Unknown,Unknown,True
,800664213,ron yakutielov,ISR,,Unknown,Unknown,True
,800588524,Ori Shamir,ISR,,Unknown,Unknown,True
,800654999,Damir Sariev,RUS,,Unknown,Unknown,True
,800748331,Mikolaj Woznicki,POL,,Unknown,Unknown,True
,800709873,Federico Baldinini,ITA,,Unknown,Unknown,True
,800764507,Matei Calin,USA,,Unknown,Unknown,True
,800602751,Duncan Mccall,NZL,,Unknown,Unknown,True
,800703545,Sam Wensley,AUS,,Unknown,Unknown,True
,800817682,Dario Fernandez Rodriguez,MEX,,Unknown,Unknown,True
,800791575,Herbert Argueta,GUA,,Unknown,Unknown,True
,800696281,Dilan Ariel Alvarez Fu,HON,,Unknown,Unknown,True
,800719357,Lucas Gomez Giraldo,COL,,Unknown,Unknown,True
,800687457,SAMUEL ALEJANDRO GUERRERO LOPEZ,COL,,Unknown,Unknown,True
,800677584,Pablo Herrera Serna,COL,,Unknown,Unknown,True
,800690134,SIMON VELEZ,COL,,Unknown,Unknown,True
,800717754,Pol Campama Tomas,AND,,Unknown,Unknown,True
,800752430,Jaime Garcia,ECU,,Unknown,Unknown,True
,800806570,Raul Emiliano Garcia Torres,MEX,,Unknown,Unknown,True
,800635740,Oscar Nicolas Rizo Gutierrez,MEX,,Unknown,Unknown,True
,800718894,Tobias Tassara,ARG,,Unknown,Unknown,True
,800662667,Felipe Cadena,ECU,,Unknown,Unknown,True
,800629497,Jilong Huang,CHN,,Unknown,Unknown,True
,800713584,Zhiyuan Jiang,CHN,,Unknown,Unknown,True
,800601874,Chuen Hei Carison Fung,HKG,,Unknown,Unknown,True
,800580939,Julien Tremolieres,SGP,,Unknown,Unknown,True
,800601200,HEI LAM,HKG,,Unknown,Unknown,True
,800570850,Clayton Dik Sum WONG,HKG,,Unknown,Unknown,True
,800569455,Muk Chau Jiang,HKG,,Unknown,Unknown,True
,800627320,Minkyu Chung,KOR,,Unknown,Unknown,True
,800785340,Mateo Fernandez,BRA,,Unknown,Unknown,True
,800758331,Giuliano Agustin Morales,ARG,,Unknown,Unknown,True
,800710923,PABLO MAXIMILIANO DIAZ,ARG,,Unknown,Unknown,True
,800782139,Ignacio Martini,ARG,,Unknown,Unknown,True
,800693346,Fernando Chaves,BRA,,Unknown,Unknown,True
,800758972,Elias Figueroa,CHI,,Unknown,Unknown,True
,800747991,Emil Brandstrom,SWE,,Unknown,Unknown,True
,800781237,Aryan Kankarwal,IND,,Unknown,Unknown,True
,800731508,Sebastian Wolfsberg,SWE,,Unknown,Unknown,True
,800588173,Jonas Negussie,SWE,,Unknown,Unknown,True
,800701128,Jordan Brunner,FIN,,Unknown,Unknown,True
,800697810,Oskar Torrecilla,MEX,,Unknown,Unknown,True
,800552694,Josh Collidor,FRA,,Unknown,Unknown,True
,800809616,Raphael Garcia-Camacho Claverie,FRA,,Unknown,Unknown,True
,800781972,Benjamin Reinbacher,AUT,,Unknown,Unknown,True
,800781462,Antonino Augugliaro,ITA,,Unknown,Unknown,True
,800597935,Richard Johannes Westphal,NED,,Unknown,Unknown,True
,800664140,Vladimir Ciobica,ROU,,Unknown,Unknown,True
,800818113,Zakaria Guehis,TUN,,Unknown,Unknown,True
,800668343,Birkan Onde,TUR,,Unknown,Unknown,True
,800727097,MARAT TIPAEV,RUS,,Unknown,Unknown,True
,800627988,Niklas Pomper,AUT,,Unknown,Unknown,True
,800794555,Luka Sencanski,SRB,,Unknown,Unknown,True
,800661004,Andrea Coppola,ITA,,Unknown,Unknown,True
,800490973,Karlo Klaic,CRO,,Unknown,Unknown,True
,800514404,Marco Romano,ITA,,Unknown,Unknown,True
,800594089,Milos Mikovic,SRB,,Unknown,Unknown,True
,800651592,Darko Kolevski,MKD,,Unknown,Unknown,True
,800702255,Francisco Alejandro Ciccarelli,ARG,,Unknown,Unknown,True
,800677505,Ramiro Giacoboni,ARG,,Unknown,Unknown,True
,800754938,Carlos Nadal,DOM,,Unknown,Unknown,True
,800702091,Lucio Garrone,URU,,Unknown,Unknown,True
,800700416,EMILIO AQUINO CASTRO,GUA,,Unknown,Unknown,True
,800643142,Pablo Serrano Gonzalez,BOL,,Unknown,Unknown,True
,800737880,Juan Manuel Perez,BOL,,Unknown,Unknown,True
,800849958,Andrei-Bogdan Grigore,ROU,,Unknown,Unknown,True
,800733880,Francesco Zaffanella,ITA,,Unknown,Unknown,True
,800624101,Enrique Rodriguez Gil,ESP,,Unknown,Unknown,True
,800530996,Jad Rhissassi,MAR,,Unknown,Unknown,True
,800717510,Moazzam Babar Khan,PAK,,Unknown,Unknown,True
,800786638,Casey Cox,ZIM,,Unknown,Unknown,True
,800594300,Adnan Vojvodic,BIH,,Unknown,Unknown,True
,800679503,Jesse Jamor Gehrke,GER,,Unknown,Unknown,True
,800602495,Jan Vodea,GER,,Unknown,Unknown,True
,800708857,Janis Osswald,GER,,Unknown,Unknown,True
,800730104,Teun Gries,NED,,Unknown,Unknown,True
,800601609,Till Wolfgang Philippzig,GER,,Unknown,Unknown,True
,800630827,Jorge Tomas Herrera Sanchez,GER,,Unknown,Unknown,True
,800674077,Teo Hadjinikolov,GBR,,Unknown,Unknown,True
,800725467,Justus Schmidt,GER,,Unknown,Unknown,True
,800672296,Maro Mircevski,BEL,,Unknown,Unknown,True
,800820159,Janek Schmidt,GER,,Unknown,Unknown,True
,800809381,Maximilian Mauro Schmidt,GER,,Unknown,Unknown,True
,800690988,Bulut Isik,TUR,,Unknown,Unknown,True
,800668341,AKSEL TURABIK,TUR,,Unknown,Unknown,True
,800629433,Suleyman Baris Sezgin,TUR,,Unknown,Unknown,True
,800727709,Cian Thomas,GBR,,Unknown,Unknown,True
,800702376,Ruben James Mudd,GBR,,Unknown,Unknown,True
,800787898,Aevatus Admiraal Admiraal,NED,,Unknown,Unknown,True
,800743755,Lautaro Daniel Casademunt,ARG,,Unknown,Unknown,True
,800711933,Valentino Ezequiel Ancasi,ARG,,Unknown,Unknown,True
,800755527,Simon Giambastiani,ARG,,Unknown,Unknown,True
,800752481,Danilo Castro Souza Tavares,BRA,,Unknown,Unknown,True
,800742343,Juan Jacobo Aristizabal Marin,COL,,Unknown,Unknown,True
,800760332,Anthony Vazquez Resto,PUR,,Unknown,Unknown,True
,800689747,THOMAS OSPINA LOPEZ,COL,,Unknown,Unknown,True
,800809297,Miguel Londono,COL,,Unknown,Unknown,True
,800668476,Alejandro Osorio Naranjo,COL,,Unknown,Unknown,True
,800805052,Carlos Eduardo Royero Leon,COL,,Unknown,Unknown,True
,800656204,Davi Malvini Leao Fernandes,BRA,,Unknown,Unknown,True
,800742877,Juan David Ramos Forero,COL,,Unknown,Unknown,True
,800713713,Nicolas Manrique,COL,,Unknown,Unknown,True
,800686903,Luis Eduardo Moreno Justiniano,BOL,,Unknown,Unknown,True
,800547419,Ignacio Davalos,ECU,,Unknown,Unknown,True
,800571227,Nicolas Steden,MEX,,Unknown,Unknown,True
,800854907,Yassin Mohammed Fakhry Alnaggar,EGY,,Unknown,Unknown,True
,800801358,Thomas Courcol,FRA,,Unknown,Unknown,True
,800681010,Lucio Avila Sultana,ESP,,Unknown,Unknown,True
,800712721,Jac Leonard,IRL,,Unknown,Unknown,True
,800775054,SETTHAWUT PAOWANA,THA,,Unknown,Unknown,True
,800624551,Ji Hong Hwang,KOR,,Unknown,Unknown,True
,800649951,Taeseop Lee,KOR,,Unknown,Unknown,True
,800741278,Patricio Chavez Loya,MEX,,Unknown,Unknown,True
,800770965,YiGe Gong,CHN,,Unknown,Unknown,True
,800650864,Yin Hei Lee,HKG,,Unknown,Unknown,True
,800598261,Diego Paternostro,USA,,Unknown,Unknown,True
,800714630,Lenny Nitschke,LUX,,Unknown,Unknown,True
,800687343,Lorenzo Galigani,ITA,,Unknown,Unknown,True
,800741855,John Kennedy Taufunu Junior,SOL,,Unknown,Unknown,True
,800740965,Adam Mukhriz Mapiz,MAS,,Unknown,Unknown,True
,800731009,ASIM AL GHAMDI,KSA,,Unknown,Unknown,True
,800629293,Karim Shohdy,EGY,,Unknown,Unknown,True
,800564803,Orestis Kefalas,GRE,,Unknown,Unknown,True
,800737630,Mezmura Dawit,ETH,,Unknown,Unknown,True
,800664732,Nikolas Stylianou,CYP,,Unknown,Unknown,True
,800809632,Evangelos Constantinou,CYP,,Unknown,Unknown,True
,800825460,Luca Toni Carrillo Paz,MEX,,Unknown,Unknown,True
,800756535,Yohan Michel Sanchez Tamayo,CUB,,Unknown,Unknown,True
,800763283,Jose Leonardo Ceballos Ballinas,MEX,,Unknown,Unknown,True
,800746136,Alejandro Salgado,MEX,,Unknown,Unknown,True
,800750852,Pablo Aguilar Alvarez Oseguera,MEX,,Unknown,Unknown,True
,800688555,Joel Sotelo Huerta,MEX,,Unknown,Unknown,True
,800737484,Radu Stefan Stoica,ROU,,Unknown,Unknown,True
,800745372,Samuel Sleam,ROU,,Unknown,Unknown,True
,800601397,Filip Mitevski,MKD,,Unknown,Unknown,True
,800687118,Daniel Elias,RUS,,Unknown,Unknown,True
,800766933,Doruk Aktas,TUR,,Unknown,Unknown,True
,800652155,Yigitalp Yuksel,TUR,,Unknown,Unknown,True
,800733678,Karl Anthony Pebe Soller,PER,,Unknown,Unknown,True
,800753792,Maxim Slaets,BEL,,Unknown,Unknown,True
,800703426,Anton Petrov,BUL,,Unknown,Unknown,True
,800794640,Kentaro Akiyoshi,JPN,,Unknown,Unknown,True
,800745799,KAITO NAKAYAMA,JPN,,Unknown,Unknown,True
,800710466,Xuan Duc Le,VIE,,Unknown,Unknown,True
